Geneid	gene_name	Cell1Fungi3	Cell1Fungi1	Naive1	Cell2Bug2	Naive2	Cell2Fungi1	Cell1Bug2	Cell2Fungi2	Cell1Fungi2	Naive3	Cell2Bug3	Cell1Bug3	Naive4	Cell2Fungi3	Cell1Bug1	Cell2Bug1
ENSMUSG00000064802	Gm24036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083527	Gm12001	0	0	2	0	7	0	0	0	2	0	0	0	9	0	0	0
ENSMUSG00000020173	Cobl	4	1	6	5	11	0	12	0	2	0	2	8	31	2	4	4
ENSMUSG00000086584	Gm12002	0	0	4	0	9	0	0	0	0	0	0	0	12	0	0	0
ENSMUSG00000089034	Gm22156	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088509	Gm22789	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000083859	Gm12003	1	1	1	0	2	2	0	0	2	2	0	0	1	0	2	1
ENSMUSG00000084055	Gm12004	0	0	5	0	8	0	0	0	1	1	0	0	11	0	0	0
ENSMUSG00000085452	4930554G24Rik	0	0	5	0	12	0	0	0	0	0	0	0	41	0	0	0
ENSMUSG00000081631	Gm12005	47	35	80	132	39	30	72	25	52	61	79	81	53	32	62	85
ENSMUSG00000080734	Gm12006	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000085561	1700046C09Rik	0	0	4	0	3	0	0	1	1	0	0	0	11	0	0	0
ENSMUSG00000084135	Pom121l12	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000083427	Gm12007	0	0	4	0	7	0	0	0	3	0	0	0	16	0	0	0
ENSMUSG00000082156	Gm12008	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000084183	Gm12009	5	3	1	2	13	11	5	5	8	5	3	1	18	1	7	2
ENSMUSG00000064746	Gm24707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089359	Gm25490	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ENSMUSG00000083292	Gm12010	0	0	1	0	3	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000104323	Gm37319	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000082410	Gm12011	0	0	6	0	7	0	0	0	0	1	0	0	8	0	0	0
ENSMUSG00000048834	Vstm2a	26	21	2499	394	4988	2756	65	2776	8	4616	813	110	2476	2504	66	348
ENSMUSG00000083925	Gm12012	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078974	Sec61g	204	149	238	503	189	197	320	208	191	215	327	233	204	177	282	443
ENSMUSG00000084347	Akt2-ps	5	6	0	0	30	17	5	5	8	6	1	5	21	10	1	1
ENSMUSG00000101316	Gm12663	0	2	1	0	2	2	1	2	0	2	5	4	3	4	1	1
ENSMUSG00000081332	Gm12664	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000076337	Gm24714	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000064831	Gm25698	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000020122	Egfr	24	17	74	61	56	4	64	2	32	17	35	124	120	6	51	40
ENSMUSG00000085091	Egfros	3	1	4	1	9	0	4	0	2	1	0	2	18	0	0	0
ENSMUSG00000087060	Eldr	37	27	53	62	35	17	55	19	29	18	101	128	65	23	76	109
ENSMUSG00000044966	Fbxo48	25	17	28	29	20	14	22	14	16	23	45	33	17	18	29	31
ENSMUSG00000020120	Plek	30159	25715	32178	19273	44872	44881	13117	44940	28366	35365	25405	21282	37223	40949	15951	20178
ENSMUSG00000083752	Gm12014	0	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0
ENSMUSG00000044629	Cnrip1	50	42	12	136	29	4	236	12	55	4	54	196	34	5	93	72
ENSMUSG00000082099	Gm12013	3	3	4	6	11	4	5	5	2	6	2	0	27	1	4	5
ENSMUSG00000033953	Ppp3r1	8662	7351	3512	14947	9266	14212	6634	14742	7796	4242	17504	10709	3437	13895	6437	16461
ENSMUSG00000078970	Wdr92	555	493	372	231	767	652	431	606	515	583	386	520	417	563	434	423
ENSMUSG00000020116	Pno1	1866	1706	1716	1440	2135	2291	1623	2210	1711	2250	2018	1898	1670	2127	1473	1720
ENSMUSG00000000581	C1d	2004	1700	3059	2849	2054	2389	1680	2360	1821	2711	2638	1978	2066	2014	1553	2639
ENSMUSG00000082797	Gm12015	1	0	1	0	3	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000087833	Gm23959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082411	Gm12016	1	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000016984	Etaa1	262	266	334	225	489	343	295	345	268	675	274	340	355	320	226	257
ENSMUSG00000086468	Etaa1os	8	7	12	9	14	7	10	11	6	11	14	8	17	9	5	5
ENSMUSG00000084413	Gm12017	13	13	5	2	16	11	4	8	16	11	16	6	12	17	8	9
ENSMUSG00000085453	Gm12018	1	1	4	0	14	0	0	0	0	1	0	0	21	0	0	0
ENSMUSG00000080826	Gm12019	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000081302	Gm12020	2	0	5	0	9	1	0	2	0	1	1	0	15	2	0	1
ENSMUSG00000102178	Gm37869	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000085675	Gm12022	0	0	0	0	4	0	0	0	0	1	0	0	11	0	0	0
ENSMUSG00000082852	Gm12021	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0
ENSMUSG00000081101	Gm12024	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000085806	Gm12023	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0
ENSMUSG00000065384	Gm23093	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099449	Gm28401	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0
ENSMUSG00000089390	Gm23021	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085743	8430419K02Rik	1	0	19	1	8	1	1	3	1	6	0	0	24	0	1	1
ENSMUSG00000020160	Meis1	48	48	220	86	386	159	76	138	50	224	64	66	277	157	37	70
ENSMUSG00000104184	Gm37818	3	4	13	1	28	8	1	6	1	15	3	2	24	5	5	3
ENSMUSG00000104244	2900018N21Rik	1	1	22	7	25	4	3	5	3	13	0	2	26	5	0	3
ENSMUSG00000103828	2610001A08Rik	1	3	8	5	8	0	4	4	2	8	3	2	10	2	2	0
ENSMUSG00000084085	Gm16140	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
ENSMUSG00000087507	Gm16141	4	1	4	4	7	4	6	2	1	6	1	2	15	2	2	1
ENSMUSG00000086025	4933406G16Rik	2	0	3	0	6	0	0	0	0	0	0	0	9	0	0	0
ENSMUSG00000102585	Gm37439	0	0	2	0	1	2	0	0	0	1	0	0	11	0	0	0
ENSMUSG00000081054	Gm12025	2	0	3	1	1	0	0	0	0	1	0	0	7	0	0	0
ENSMUSG00000082737	Gm12026	0	2	2	0	6	0	0	0	2	1	1	0	6	0	0	0
ENSMUSG00000086911	Gm12027	1	1	3	7	4	0	0	1	0	5	2	1	4	1	2	5
ENSMUSG00000089210	Gm23386	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
ENSMUSG00000082100	Glns-ps1	8	3	5	4	4	15	6	8	6	5	7	7	9	6	2	3
ENSMUSG00000083601	Gm12028	0	0	7	0	4	2	0	0	0	1	0	0	17	0	0	0
ENSMUSG00000081820	Gm12029	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0
ENSMUSG00000045671	Spred2	406	348	232	313	184	212	356	219	394	233	297	363	150	207	275	304
ENSMUSG00000020152	Actr2	31241	27570	24999	23813	39063	44605	21548	43915	28387	33244	30303	29663	21081	41269	20699	27865
ENSMUSG00000081346	Gm12030	1	2	0	0	12	0	0	0	0	1	0	0	14	0	0	0
ENSMUSG00000085035	Gm12031	0	5	11	5	2	0	4	0	0	2	6	4	6	0	5	4
ENSMUSG00000084442	Gm26253	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000020149	Rab1	18712	15614	16710	31015	23692	24261	16972	23856	16762	20898	33434	22829	13887	22538	16658	31988
ENSMUSG00000044066	Cep68	519	462	898	303	1152	756	458	751	555	985	350	631	809	649	425	312
ENSMUSG00000083792	Rpl12-ps2	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000020142	Slc1a4	21	24	5	12	10	8	23	6	22	1	17	21	21	7	21	14
ENSMUSG00000078965	Gm12033	1	4	4	1	5	3	1	1	2	2	0	2	3	3	1	0
ENSMUSG00000083878	Gm12034	7	4	18	5	10	3	6	8	5	10	7	2	22	1	6	3
ENSMUSG00000049800	Sertad2	1952	1823	1837	2055	1801	1807	1829	1789	1920	1678	1627	1805	1266	1696	1767	1949
ENSMUSG00000083555	Gm12035	1	0	0	0	0	2	8	0	0	5	4	4	2	1	9	4
ENSMUSG00000049659	Aftph	4104	3908	5044	8113	6384	4928	3512	4827	4080	5704	5713	4346	4431	4498	2955	5501
ENSMUSG00000084252	Gm12036	15	12	34	13	17	7	26	8	19	29	16	27	28	12	16	10
ENSMUSG00000042363	Lgalsl	129	86	204	45	409	215	55	255	101	318	82	99	259	215	53	122
ENSMUSG00000086749	Gm12037	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ENSMUSG00000082157	Gm12038	16	13	23	20	8	10	30	10	8	18	25	14	17	7	21	20
ENSMUSG00000064671	Gm22807	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096061	Gm23681	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000020134	Peli1	4097	3615	4432	3910	6158	4107	3058	4255	3774	5651	4029	4002	4730	3755	2905	3776
ENSMUSG00000084362	2610024D14Rik	1	2	5	0	2	1	8	1	2	7	1	9	3	1	4	0
ENSMUSG00000088223	Gm22600	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0
ENSMUSG00000084259	Gm12040	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000082898	Gm12041	0	0	2	0	2	1	0	0	1	0	0	0	4	0	0	0
ENSMUSG00000020128	Vps54	2560	2176	4263	3534	6846	4086	1833	4140	2382	5324	3307	2703	4337	3885	1816	3002
ENSMUSG00000089155	Gm23582	3	0	5	2	3	1	1	5	5	9	0	1	7	0	1	2
ENSMUSG00000081868	Gm12039	0	2	25	1	9	0	3	0	1	15	0	1	7	0	0	0
ENSMUSG00000084048	Gm12042	0	0	5	1	1	1	3	2	2	0	0	0	5	3	0	1
ENSMUSG00000001891	Ugp2	5245	4567	4908	4115	5329	6299	3916	6153	4799	5713	5927	5463	3955	5657	4340	5020
ENSMUSG00000089555	Mir1933	1	0	2	0	1	0	0	0	0	4	0	0	1	0	0	0
ENSMUSG00000087253	Gm12043	1	7	2	0	14	1	3	4	3	4	1	5	26	3	3	1
ENSMUSG00000084412	Gm12044	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000082607	Gm12045	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082040	Gm12046	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000078962	4932414J04Rik	1	1	3	0	4	0	0	0	1	0	0	0	7	0	0	0
ENSMUSG00000020321	Mdh1	6747	6136	9154	9527	7464	7645	6513	7154	6417	9693	8855	6665	6782	6961	6316	9635
ENSMUSG00000093168	Gm22990	1	0	2	0	7	4	2	1	1	7	0	1	1	2	1	1
ENSMUSG00000020319	Wdpcp	175	166	75	157	143	154	164	118	200	113	121	212	114	142	161	139
ENSMUSG00000083761	Pgam1-ps1	2	0	1	0	1	0	1	1	1	0	2	1	1	1	1	0
ENSMUSG00000084004	Gm12047	1	1	0	0	0	0	0	0	1	0	0	1	1	0	2	0
ENSMUSG00000082874	Rpl15-ps1	1	2	1	1	5	2	1	0	0	1	1	0	7	0	2	0
ENSMUSG00000005917	Otx1	1	2	9	1	10	0	0	1	5	5	1	1	22	0	0	0
ENSMUSG00000042302	Ehbp1	271	251	912	518	1054	544	301	547	238	909	436	349	628	469	301	374
ENSMUSG00000083580	Rpsa-ps3	1	0	6	0	6	0	0	0	0	1	0	0	16	0	1	0
ENSMUSG00000085856	Gm12050	0	0	4	0	10	0	0	0	0	1	0	0	29	0	2	0
ENSMUSG00000085021	Gm12051	1	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000049904	Tmem17	58	49	34	67	38	59	61	72	65	62	66	51	56	55	31	66
ENSMUSG00000097173	Gm26829	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000086256	Gm12052	0	0	3	0	2	0	0	0	1	0	1	0	4	1	0	0
ENSMUSG00000083008	Gm12053	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000085979	Gm12055	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
ENSMUSG00000085803	Gm12056	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000084081	Gm12057	7	7	6	9	3	9	5	4	9	5	8	6	7	3	5	2
ENSMUSG00000101716	Gm12057	7	2	5	1	8	4	3	6	3	2	3	4	7	3	0	6
ENSMUSG00000082576	Gm12058	14	17	26	26	15	19	16	16	16	13	21	24	14	18	25	27
ENSMUSG00000098650	Gm28048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051650	B3gnt2	39	40	9	7	60	51	29	38	37	29	4	33	37	38	39	5
ENSMUSG00000092455	Gm20456	1	0	2	0	3	0	0	0	0	1	0	2	3	1	4	0
ENSMUSG00000077621	Gm23772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092626	9130230N09Rik	10	12	17	23	14	11	30	14	12	14	18	16	31	15	16	21
ENSMUSG00000065869	Gm24917	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000051355	Commd1	1373	1188	1488	2313	951	1141	1430	1101	1279	1218	1922	1400	908	1104	1179	2049
ENSMUSG00000044068	Zrsr1	304	346	573	537	376	422	468	441	363	537	360	344	622	338	417	357
ENSMUSG00000007739	Cct4	11376	9805	12276	12113	14114	11594	9022	11232	10402	14675	14308	11542	9298	10646	8768	12473
ENSMUSG00000049811	Fam161a	100	94	155	146	160	81	112	128	94	160	100	123	163	92	103	107
ENSMUSG00000088010	Gm23740	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000085665	Gm12059	1	0	4	4	19	4	2	2	1	1	0	2	16	1	2	2
ENSMUSG00000086366	1700061J23Rik	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0
ENSMUSG00000088495	Gm24398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020290	Xpo1	3344	2998	4741	3567	6621	4793	2565	4816	3073	5368	3727	3561	3575	4228	2264	3552
ENSMUSG00000056342	Usp34	1333	1226	719	506	2561	1580	867	1601	1439	1339	585	1292	1349	1437	854	474
ENSMUSG00000065591	Gm22753	12	10	33	8	8	9	19	8	17	33	11	21	15	8	17	8
ENSMUSG00000020288	Ahsa2	482	463	533	318	791	376	542	319	441	737	398	606	366	328	547	417
ENSMUSG00000106362	AL672049.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086459	1700030C12Rik	0	0	2	4	5	0	2	0	0	1	2	3	10	2	3	1
ENSMUSG00000020286	1700093K21Rik	3	2	8	4	11	3	1	2	2	1	2	1	29	0	1	1
ENSMUSG00000085415	Gm12060	10	10	60	18	16	7	20	10	8	42	16	22	40	4	14	11
ENSMUSG00000042208	0610010F05Rik	1074	901	915	816	1462	1499	588	1522	1006	1162	1007	974	925	1356	605	779
ENSMUSG00000089103	Gm23114	0	0	4	0	6	0	0	1	0	3	0	0	4	0	0	0
ENSMUSG00000020283	Pex13	1361	1130	1253	1482	1965	1811	1249	1869	1152	1673	1904	1572	1112	1754	1141	1748
ENSMUSG00000020280	Pus10	584	474	627	354	1040	781	325	744	587	863	352	482	826	705	308	305
ENSMUSG00000020275	Rel	3101	2791	2116	2613	3028	2904	2964	2852	3278	2273	1917	3685	2357	2630	3257	2044
ENSMUSG00000087741	Gm23827	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
ENSMUSG00000020273	Papolg	298	296	341	111	493	333	175	334	290	422	147	234	368	335	197	127
ENSMUSG00000084769	Gm12061	1	1	5	1	10	2	1	0	2	2	0	1	16	0	0	1
ENSMUSG00000084206	Gm12062	0	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000104783	AL662810.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055010	A830031A19Rik	0	0	3	0	3	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000085167	Gm12063	1	0	1	0	2	0	0	0	0	0	0	1	3	0	0	0
ENSMUSG00000000861	Bcl11a	146	131	70	226	115	83	195	95	136	15	227	186	142	78	183	184
ENSMUSG00000086612	Gm12064	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085516	4930538E20Rik	1	0	0	1	3	1	0	0	0	0	0	0	3	0	2	0
ENSMUSG00000086117	Gm12065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085579	Gm12066	0	0	4	0	4	0	2	0	0	2	0	1	15	0	0	0
ENSMUSG00000087085	Gm12068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086892	4933430M04Rik	1	0	6	0	5	0	0	0	0	0	0	0	13	0	0	0
ENSMUSG00000081767	Gm12067	0	2	3	0	0	0	0	0	0	0	0	0	5	1	0	0
ENSMUSG00000088502	Gm22787	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080631	Gm25507	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
ENSMUSG00000073103	Gm10466	0	1	5	0	8	0	0	0	0	0	0	0	7	1	0	0
ENSMUSG00000087145	Gm12665	2	0	0	0	3	0	0	0	0	0	0	0	9	1	0	0
ENSMUSG00000033015	4933427E13Rik	0	0	6	0	8	0	0	0	2	1	0	0	9	0	0	0
ENSMUSG00000077669	Gm24255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086439	Gm12069	0	0	3	0	2	0	0	0	0	0	0	0	11	0	0	0
ENSMUSG00000032985	5730522E02Rik	3	0	5	0	26	0	1	0	6	1	0	1	37	1	6	0
ENSMUSG00000064761	Gm23514	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
ENSMUSG00000099015	Mir6372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065889	Gm22868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004018	Fancl	448	377	408	423	459	449	382	426	364	441	398	409	434	425	307	400
ENSMUSG00000081811	Gm12713	0	0	2	0	4	0	0	0	0	0	0	0	5	0	0	0
ENSMUSG00000064090	Vrk2	809	708	581	189	785	703	695	773	768	765	462	873	583	670	734	442
ENSMUSG00000068314	Gm6899	0	0	0	0	1	0	0	0	0	1	0	3	1	0	1	1
ENSMUSG00000082038	Gm12071	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069939	Gm12070	3	3	8	0	3	2	3	18	6	4	3	3	5	10	6	0
ENSMUSG00000082294	Gm12072	0	0	3	0	4	0	0	0	0	1	0	0	2	0	0	0
ENSMUSG00000080987	Gm12073	0	0	1	0	5	0	0	0	0	1	0	0	10	0	0	0
ENSMUSG00000083895	Gm12074	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000084588	n-R5s68	0	1	1	0	4	0	0	0	0	0	0	0	7	0	0	0
ENSMUSG00000088654	Gm24850	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0
ENSMUSG00000088438	Gm25387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080735	Gm12075	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000081658	Gm12077	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000082243	Gm3810	0	0	2	0	8	1	0	0	0	0	0	0	13	0	0	0
ENSMUSG00000084064	Gm12079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083201	Gm12080	1	0	3	0	2	0	0	0	0	0	0	0	5	0	0	0
ENSMUSG00000032889	Gm6685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084905	Gm12081	0	0	2	0	1	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000032878	Ccdc85a	6	3	7	10	33	8	11	7	8	6	2	10	36	8	5	3
ENSMUSG00000084966	2810471M01Rik	0	0	5	0	8	0	0	0	0	0	0	0	15	0	0	0
ENSMUSG00000076318	Mir216b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106400	mmu-mir-216c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085510	Gm12082	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065539	Mir216a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065415	Mir217	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0
ENSMUSG00000020467	Efemp1	21	18	9	15	28	16	16	6	12	6	9	6	28	12	23	18
ENSMUSG00000081695	Rpsa-ps5	1	1	6	3	12	0	2	1	4	2	0	1	8	1	1	1
ENSMUSG00000020464	Pnpt1	1244	1040	1329	1248	2336	2153	866	2124	1174	2133	1402	1143	1730	2057	721	1318
ENSMUSG00000086725	A630052C17Rik	66	56	19	39	63	73	29	87	72	56	30	44	27	59	21	31
ENSMUSG00000020463	Smek2	3764	3470	3934	5115	6708	5256	3177	5378	3673	5327	5197	4562	4032	4748	2955	4254
ENSMUSG00000020462	Cfap36	625	609	695	456	587	648	625	641	623	797	569	673	644	619	549	602
ENSMUSG00000083298	Gm12085	2	4	2	0	4	3	0	3	1	0	2	2	4	0	1	0
ENSMUSG00000080517	Gm23109	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0
ENSMUSG00000080827	Gm12086	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
ENSMUSG00000082721	Gm12087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032740	Ccdc88a	3769	3877	3794	5660	4243	5455	3866	5686	4409	4281	4200	4924	3757	4553	3954	3262
ENSMUSG00000032673	Prorsd1	1032	1003	974	1529	753	955	1344	874	945	1023	1334	1271	905	833	916	1306
ENSMUSG00000085165	Gm12089	82	82	494	343	169	127	263	136	87	305	303	194	305	142	196	299
ENSMUSG00000020459	Mtif2	1577	1483	1468	1187	1598	1556	1522	1497	1495	1546	1237	1703	1435	1384	1260	1241
ENSMUSG00000020460	Rps27a	44800	38351	35025	93138	28334	32685	50908	33361	39517	34017	65389	50135	27781	30773	43350	71350
ENSMUSG00000020461	Clhc1	0	5	13	19	24	3	13	8	6	2	13	23	31	0	18	6
ENSMUSG00000081575	Gm12090	0	4	3	2	19	1	5	3	1	3	5	2	31	4	6	3
ENSMUSG00000086707	Gm12088	0	1	1	0	0	0	1	0	1	0	2	2	3	0	1	1
ENSMUSG00000085893	Gm12091	4	7	7	2	16	3	4	3	7	4	10	9	20	12	6	6
ENSMUSG00000084850	Gm12092	1	0	2	0	1	0	0	1	0	0	0	0	8	0	0	0
ENSMUSG00000083917	Gm12093	2	0	5	0	5	0	0	0	2	0	0	0	13	0	0	0
ENSMUSG00000020458	Rtn4	26980	23089	9687	31448	14285	24270	24741	24660	23944	12427	38479	32974	7715	22931	22616	36179
ENSMUSG00000044072	Eml6	92	85	162	66	416	149	106	160	103	201	61	123	248	141	114	58
ENSMUSG00000078157	4931440F15Rik	11	8	43	35	41	13	48	17	11	37	19	26	56	14	36	18
ENSMUSG00000080851	Gm12094	1	1	1	3	1	0	6	1	4	0	1	1	8	0	2	1
ENSMUSG00000088135	Gm22588	0	0	0	0	3	0	1	0	0	0	0	0	3	0	0	0
ENSMUSG00000080906	Gm12095	0	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0
ENSMUSG00000020315	Sptbn1	2120	1986	2686	3740	3361	2905	2957	2910	2248	2963	2630	2657	2407	2599	2986	2933
ENSMUSG00000101872	Gm29237	3	2	2	0	10	0	0	4	2	1	0	1	8	2	1	1
ENSMUSG00000073073	Gm8098	2	1	12	15	25	7	8	5	2	14	7	6	31	9	9	13
ENSMUSG00000040919	4930505A04Rik	0	1	3	0	3	0	0	1	1	0	0	0	6	0	0	0
ENSMUSG00000060923	Acyp2	157	148	208	268	172	223	203	193	132	259	227	178	171	168	149	268
ENSMUSG00000081712	Gm12096	1	1	1	1	1	0	0	1	1	1	0	0	10	2	3	1
ENSMUSG00000082078	Gm12098	2	0	4	1	6	1	3	3	2	4	0	7	8	0	2	1
ENSMUSG00000081887	Gm12097	10	11	3	5	19	11	11	17	6	10	8	15	14	9	13	6
ENSMUSG00000083655	Gm12099	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0
ENSMUSG00000087474	Gm12100	0	1	2	0	1	0	0	0	0	0	0	0	7	0	0	0
ENSMUSG00000083990	Gm12101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040850	Psme4	2917	2658	2297	3424	3221	3310	2050	3375	3113	2391	2978	2710	2248	3050	2193	3298
ENSMUSG00000086986	Gm12103	0	3	1	0	3	3	9	2	2	1	0	4	2	0	1	0
ENSMUSG00000043999	Gpr75	1	0	44	1	11	2	10	1	1	19	2	4	40	1	8	4
ENSMUSG00000084146	Gm12104	2	0	1	0	0	0	0	0	2	0	2	0	2	0	0	0
ENSMUSG00000020311	Erlec1	1512	1282	1030	2312	904	1470	1340	1496	1265	1051	2516	1614	810	1423	1316	2607
ENSMUSG00000020305	Asb3	648	607	775	617	1149	886	654	910	625	926	641	764	770	790	648	675
ENSMUSG00000020309	Chac2	52	47	23	17	21	45	39	48	55	39	45	53	31	34	35	51
ENSMUSG00000082213	Gm12102	0	0	0	0	2	0	0	0	0	1	0	0	3	0	0	0
ENSMUSG00000082049	Gm12105	0	0	1	0	2	2	0	0	0	0	0	0	5	0	0	0
ENSMUSG00000079890	Gm12106	0	1	1	0	4	0	0	0	0	0	0	0	8	0	0	0
ENSMUSG00000091195	Gm17332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020303	Stc2	4	1	6	1	17	0	5	3	1	3	2	1	31	1	2	4
ENSMUSG00000044502	Bod1	720	617	566	1888	650	740	810	759	586	637	1302	770	490	715	744	1590
ENSMUSG00000103635	Gm38061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085772	D630024D03Rik	11	10	7	34	9	2	38	5	12	0	8	14	13	6	21	15
ENSMUSG00000086335	Gm12107	1	0	0	0	0	0	0	0	1	0	2	0	3	0	0	1
ENSMUSG00000020300	Cpeb4	3043	2733	1305	6394	2597	4453	2505	4355	2856	1785	5288	4254	1515	3805	2678	4707
ENSMUSG00000020299	4930524B15Rik	0	0	0	1	2	0	1	0	0	0	0	2	9	0	1	0
